Player,Team,FPTS,High_FPTS,Low_FPTS,VAL,F,C,PS,Position
Brycen Hopkins,LAR,26.6,46.3,19.5,-5.0625,-5.50625,-3.83125,0.0,TE
Peyton Hendershot,DAL,26.1,43.4,11.7,-5.09375,-5.9937499999999995,-4.012499999999999,0.0,TE
Dan Arnold,PHI,26.1,32.2,18.0,-5.09375,-5.6,-4.7124999999999995,0.0,TE
Elijah Higgins,MIA,25.8,30.7,21.5,-5.1125,-5.38125,-4.8062499999999995,0.0,TE
Lawrence Cager,NYG,25.5,42.9,15.8,-5.13125,-5.7375,-4.043749999999999,0.0,TE
Geoff Swaim,ARI,25.3,36.3,17.7,-5.14375,-5.6187499999999995,-4.45625,0.0,TE
Adam Trautman,DEN,25.1,48.2,11.6,-5.15625,-6.0,-3.7124999999999995,0.0,TE
John Bates,WAS,24.6,31.9,16.8,-5.1875,-5.675,-4.731249999999999,0.0,TE
Marcedes Lewis,CHI,24.5,20.0,20.0,-5.19375,-5.475,-5.475,0.0,TE
Cameron Latu,SF,23.7,42.2,16.5,-5.2437499999999995,-5.69375,-4.0874999999999995,0.0,TE
Daniel Bellinger,NYG,23.5,57.7,14.4,-5.25625,-5.824999999999999,-3.1187499999999995,0.0,TE
Teagan Quitoriano,HOU,23.4,33.5,10.6,-5.262499999999999,-6.0625,-4.63125,0.0,TE
Eric Saubert,MIA,23.1,34.2,16.6,-5.28125,-5.6875,-4.5874999999999995,0.0,TE
Davis Allen,LAR,22.5,31.1,13.2,-5.31875,-5.8999999999999995,-4.78125,0.0,TE
Payne Durham,TB,22.4,26.7,20.9,-5.324999999999999,-5.418749999999999,-5.0562499999999995,0.0,TE
Miller Forristall,CLE,22.4,15.5,15.5,-5.324999999999999,-5.75625,-5.75625,0.0,TE
Blake Bell,KC,22.2,30.4,16.0,-5.3374999999999995,-5.725,-4.824999999999999,0.0,TE
Tre' McKitty,LAC,21.9,33.1,15.9,-5.356249999999999,-5.731249999999999,-4.65625,0.0,TE
Jody Fortson,KC,20.7,29.9,16.3,-5.4312499999999995,-5.70625,-4.856249999999999,0.0,TE
Josh Whyle,TEN,20.4,31.9,15.2,-5.449999999999999,-5.7749999999999995,-4.731249999999999,0.0,TE
Andrew Ogletree,IND,19.8,15.0,15.0,-5.4875,-5.7875,-5.7875,0.0,TE
James Mitchell,DET,18.9,32.8,10.6,-5.543749999999999,-6.0625,-4.675,0.0,TE
Jack Stoll,PHI,18.3,25.6,9.6,-5.58125,-6.125,-5.125,0.0,TE
Zach Gentry,PIT,17.7,30.5,15.0,-5.6187499999999995,-5.7875,-4.81875,0.0,TE
Connor Heyward,PIT,17.5,34.8,8.7,-5.63125,-6.1812499999999995,-4.55,0.0,TE
Brayden Willis,SF,17.2,15.8,15.0,-5.6499999999999995,-5.7875,-5.7375,0.0,TE
Zack Kuntz,NYJ,17.1,32.4,8.5,-5.65625,-6.19375,-4.699999999999999,0.0,TE
Tyler Kroft,MIA,16.8,20.2,12.4,-5.675,-5.949999999999999,-5.4624999999999995,0.0,TE
Ko Kieft,TB,16.6,30.4,9.3,-5.6875,-6.14375,-4.824999999999999,0.0,TE
Andrew Beck,HOU,16.6,26.3,17.8,-5.6875,-5.6125,-5.08125,0.0,TE
Jeremy Ruckert,NYJ,16.4,37.4,9.0,-5.699999999999999,-6.1625,-4.387499999999999,0.0,TE
Stephen Sullivan,CAR,16.1,23.4,8.0,-5.71875,-6.225,-5.262499999999999,0.0,TE
Drew Sample,CIN,15.1,26.4,9.9,-5.78125,-6.106249999999999,-5.074999999999999,0.0,TE
Hunter Long,LAR,14.8,31.5,12.3,-5.8,-5.95625,-4.75625,0.0,TE
Reggie Gilliam,BUF,14.8,14.1,11.4,-5.8,-6.012499999999999,-5.84375,0.0,TE
